stop_id,n_riders,avg_dwell_minutes,n_riders_with_home,n_riders_with_work,routes,address
stop_01404,2722,22.71359294636297,2650,2479,30,3223 Pershing Dr
stop_01405,416,18.716947115384617,413,402,30,3029 Pershing Dr
stop_01406,456,13.988815789473684,452,451,30,2927 Pershing Dr
stop_01407,243,12.786488340192044,243,241,35,Dyer St & Hayes Ave
stop_01408,616,9.73146645021645,614,610,35,Wren Ave & Dyer St
stop_01409,1108,17.86028880866426,1097,1068,32|35,4805 Dyer St
stop_01410,362,8.908931860036832,361,360,84,Horizon Blvd & North Loop Dr
stop_01411,32,10.790104166666666,32,31,84,Horizon Blvd & Homan Dr
stop_01412,43,11.502325581395349,43,43,7,7100 Airport Rd
stop_01413,34,12.822549019607845,34,34,7,Zane Grey St & Butterfield Trail
stop_01414,532,8.403195488721805,527,531,14,7955 Mesa St
stop_01415,623,11.442616372391653,620,618,15,7022 Mesa St
stop_01416,1161,8.538156761412575,1157,1148,15,8041 Mesa St
stop_01417,351,13.930769230769231,349,344,40,10060 Rushing Blvd
stop_01418,46,10.26340579710145,45,45,52,11200 Pebble Hills Blvd
stop_01419,99,11.272895622895623,99,99,1|25,Lomaland Dr & Rojas Dr
stop_01420,32,23.295833333333334,30,32,41,3921 Fred Wilson Ave
stop_01421,121,9.603856749311294,121,121,25,2412 Alameda Ave
stop_01422,118,11.853248587570622,117,118,63,Lomita Dr & Lomaland Dr
stop_01423,561,10.258615567439096,558,560,53,1906 Lee Trevino Dr
stop_01424,746,9.07319034852547,743,738,14,Crossroads Dr & Mesa St
stop_01425,193,9.053886010362694,191,191,31|34,500 Stanton St
stop_01426,94,9.650709219858156,94,94,35,Montana Ave & Florence St
stop_01427,148,9.938963963963964,147,142,35,Montana Ave & St Vrain St
stop_01428,133,12.508020050125312,132,131,35,Montana Ave & Octavia St
stop_01429,626,21.201490947816826,615,606,35,Montana Ave & Brown St
stop_01430,133,13.663659147869675,133,133,35,Montana Ave & Langtry St
stop_01431,614,15.737269272529858,597,599,35,Montana Ave & Dallas St
stop_01432,1115,8.797025411061284,1110,1105,35,Montana Ave & Cotton St
stop_01433,194,11.579123711340205,194,194,35,Montana Ave & Walnut St
stop_01434,123,15.32940379403794,122,123,35,Montana Ave & Poplar St
stop_01435,69,10.292995169082126,69,68,35,Montana Ave & Rosewood St
stop_01436,233,13.793919885550785,227,231,33,3106 Montana Ave
stop_01437,86,13.567054263565892,86,85,50,Montana Ave & Cebada St
stop_01438,325,13.271076923076924,323,320,50,Montana Ave & Stevens St
stop_01439,130,17.35076923076923,129,127,50,Montana Ave & Lamar St
stop_01440,619,13.289579967689821,605,597,50,Montana Ave & Loretto Rd
stop_01441,586,15.341609783845277,585,580,50,Montana Ave & St John Dr
stop_01442,421,9.799089469517023,419,418,50,Montana Ave & Argentina St
stop_01443,953,10.134347674011892,948,946,50,Montana Ave & Brunner Pl
stop_01444,85,11.71235294117647,85,85,50,Montana Ave & Paisano Dr
stop_01445,268,9.358955223880596,264,265,50,6590 Montana Ave
stop_01446,732,14.560359744990892,726,718,35,Dyer St & Polk Ave
stop_01447,969,15.329394564843483,961,936,35,Dyer St & Fillmore Ave
stop_01448,986,9.837085868830291,976,976,35,5308 Dyer St
stop_01449,131,11.092748091603054,131,130,35,Dyer St & Flory Ave
stop_01450,680,9.750759803921568,676,675,35,Dyer St & Titanic Ave
stop_01451,159,10.643605870020965,155,153,35,Dyer St & Britton Ave
stop_01452,83,10.389357429718876,83,83,35,Dyer St & Alps Dr
stop_01453,70,10.14452380952381,69,70,35,Wren Ave & Shoppers Rd
stop_01454,402,8.519195688225539,399,398,51,9200 Viscount Blvd
stop_01455,941,20.37054551895147,925,909,51,9400 Viscount Blvd
stop_01456,189,16.016754850088184,189,186,51,9440 Viscount Blvd
stop_01457,886,9.975357411587659,882,875,51,9500 Viscount Blvd
stop_01458,510,8.693366013071895,505,503,51,7500 Gateway East Blvd
stop_01459,88,11.254166666666666,86,86,51,7680 Gateway East Blvd
stop_01460,128,8.6296875,126,126,51,1400 Mc Rae Blvd
stop_01461,229,10.945196506550218,228,228,1|51,1800 Mc Rae Blvd
stop_01462,176,12.602935606060607,176,174,1|51,2500 Mc Rae Blvd
stop_01463,329,9.662715298885512,327,327,51,2600 Mc Rae Blvd
stop_01464,32,11.378125,32,32,51,2900 Mc Rae Blvd
stop_01465,25,11.033333333333333,25,24,51,9800 Edgemere Blvd
stop_01466,34,11.105882352941178,33,34,51,9900 Edgemere Blvd
stop_01467,40,12.538333333333334,39,38,51,10200 Edgemere Blvd
stop_01468,103,20.572491909385114,100,102,51,10400 Edgemere Blvd
stop_01469,38,14.424122807017545,37,37,51,10600 Edgemere Blvd
stop_01470,102,16.677777777777777,101,101,51,10800 Edgemere Blvd
stop_01471,360,18.341435185185187,355,344,51,11200 Edgemere Blvd
stop_01472,478,6.2052649930265,475,475,58|69,George Dieter Dr & Montana Ave
stop_01473,41,14.36829268292683,41,40,69,11455 Turner Ave
stop_01474,28,9.104166666666666,28,28,69,Turner Ave & Aleppo St
stop_01475,449,19.505864884929473,446,432,69,Turner Ave & Damasco Dr
stop_01476,214,10.554439252336449,211,214,51,11500 Edgemere Blvd
stop_01477,85,9.597254901960785,84,82,1,3017 Mc Rae Blvd
stop_01478,117,22.307834757834758,117,117,1,Durango St & Franklin Ave
stop_01479,211,16.05600315955766,206,207,4,410 San Antonio Ave
stop_01480,225,14.171851851851851,224,224,4,San Antonio Ave & Kansas St
stop_01481,166,8.942570281124498,155,155,4|55,Cotton St & San Antonio Ave
stop_01482,1378,16.847847121432025,1320,1276,4|55,San Antonio Ave & Park St
stop_01483,39,11.164102564102565,38,36,4,920 St Vrain St
stop_01484,561,14.035353535353535,536,515,4,Father Rahm Ave & Virginia St
stop_01485,296,11.193862612612612,289,286,10,Santa Fe St & Prospect St
stop_01486,86,11.145348837209303,81,80,10,Santa Fe St & Yandell Dr
stop_01487,48,10.212847222222223,47,47,10,600 Yandell Dr
stop_01488,58,15.849137931034482,56,56,10,519 Los Angeles Dr
stop_01489,69,17.285507246376813,67,67,10,501 Los Angeles Dr
stop_01490,44,15.063636363636363,43,42,10,Los Angeles Dr & Upson Dr
stop_01491,51,15.647385620915033,51,51,10,Los Angeles Dr & Mundy Dr
stop_01492,100,33.383833333333335,97,96,10,821 Mundy Dr
stop_01493,296,15.387894144144145,279,270,10,Mundy Dr & Lawton Dr
stop_01494,116,8.430459770114942,113,113,10,310 Porfirio Diaz St
stop_01495,213,8.42284820031299,210,205,10,Yandell Dr & Mundy Dr
stop_01496,84,9.331349206349207,84,83,10,Schuster Ave & El Paso St
stop_01497,363,14.694123048668501,342,335,10,1106 Mundy Dr
stop_01498,116,35.98117816091954,113,111,10,812 Mundy Dr
stop_01499,47,14.475531914893617,47,46,10,Los Angeles Dr & Stewart Ct
stop_01500,216,12.533950617283951,214,214,10,Oregon St & Overland Ave
stop_01501,720,10.752106481481482,716,698,10,425 Oregon St
stop_01502,337,9.23763600395648,323,319,10,Oregon St & Father Rahm Ave
stop_01503,468,14.047044159544159,463,461,8,714 El Paso St
stop_01504,68,15.375735294117646,67,66,8,520 El Paso St
stop_01505,171,13.139863547758283,171,170,15,4907 Crossroads Dr
stop_01506,1810,10.696795580110498,1793,1780,50,Montana Ave & Raynolds St
stop_01507,48,10.640625,47,44,4|55,800 Magoffin Ave
stop_01508,129,12.784883720930232,124,120,4,San Antonio Ave & Tays St
stop_01509,859,17.487660069848662,793,796,4,Father Rahm Ave & Ochoa St
stop_01510,115,9.222173913043477,114,114,3,608 Campbell St
stop_01511,65,11.193589743589744,64,64,3,408 Campbell St
stop_01512,158,10.772995780590717,156,155,3,222 Campbell St
stop_01513,160,14.7459375,156,155,4,Missouri Ave & Kansas St
stop_01514,195,11.975811965811966,190,186,35,Dyer St & Julian Ave
stop_01515,524,10.209033078880408,497,500,11,700 Oregon St
stop_01516,138,11.06231884057971,134,134,10,Schuster Ave & Lawton Dr
stop_01517,176,12.666950757575757,168,168,10,Porfirio Diaz St & Mundy Dr
stop_01518,88,12.52594696969697,85,85,10,Los Angeles Dr & Yandell Dr
stop_01519,221,16.996832579185522,212,212,61,904 Texas Ave
stop_01520,467,21.50638829407566,442,450,61,1100 Texas Ave
stop_01521,175,13.904761904761905,171,170,61,1220 Texas Ave
stop_01522,101,11.357590759075906,101,100,61,1400 Texas Ave
stop_01523,617,9.900135062128578,614,609,35,9111 Dyer St
stop_01524,435,9.94111111111111,432,431,35,5631 Dyer St
stop_01525,73,14.180593607305937,73,72,35,Dyer St & Hamilton Ave
stop_01526,196,18.565986394557825,195,196,7,7900 Viscount Blvd
stop_01527,159,12.986897274633122,158,157,7,8600 Viscount Blvd
stop_01528,935,17.69499108734403,924,910,51,9375 Viscount Blvd
stop_01529,183,11.262295081967213,182,181,51,9455 Viscount Blvd
stop_01530,521,9.72603966730646,518,516,51,9523 Viscount Blvd
stop_01531,144,9.347800925925926,144,141,1,1239 Mc Rae Blvd
stop_01532,79,10.517299578059072,79,79,1,1601 Mc Rae Blvd
stop_01533,149,9.160290827740493,149,149,3,8441 Alameda Ave
stop_01534,356,9.176123595505617,356,354,3,8383 Alameda Ave
stop_01535,142,10.37007042253521,141,142,3,8201 Alameda Ave
stop_01536,111,16.36261261261261,110,109,61,8099 Alameda Ave
stop_01537,289,15.309284890426758,286,287,61,8061 Alameda Ave
stop_01538,574,14.925522648083623,567,560,61,8003 Alameda Ave
stop_01539,119,12.654901960784315,118,118,61,7931 Alameda Ave
stop_01540,174,14.507279693486591,172,172,61,7903 Alameda Ave
stop_01541,249,11.853748326639893,247,249,61,7793 Alameda Ave
stop_01542,223,11.625112107623318,221,219,61,7679 Alameda Ave
stop_01543,390,11.688504273504273,390,384,61,7657 Alameda Ave
stop_01544,159,9.622117400419288,158,157,61,7621 Alameda Ave
stop_01545,218,13.215749235474005,217,216,61,7577 Alameda Ave
stop_01546,170,11.501764705882353,170,168,61,7565 Alameda Ave
stop_01547,111,10.143393393393394,111,111,61,7505 Alameda Ave
stop_01548,277,11.946811070998798,275,274,61,7335 Alameda Ave
stop_01549,119,10.714705882352941,119,118,61,7191 Alameda Ave
stop_01550,80,11.345208333333334,80,79,61,7069 Alameda Ave
stop_01551,225,10.733777777777778,224,224,61,7043 Alameda Ave
stop_01552,142,13.403521126760563,140,142,61,7015 Alameda Ave
stop_01553,207,13.333252818035426,203,202,24,6731 Alameda Ave
stop_01554,134,14.898134328358209,133,131,24,6611 Alameda Ave
stop_01555,287,11.890185830429733,285,280,24,6501 Alameda Ave
stop_01556,92,16.869565217391305,92,91,24,6393 Alameda Ave
stop_01557,53,13.570754716981131,53,52,24,6295 Alameda Ave
stop_01558,217,8.895391705069125,213,212,24,6055 Alameda Ave
stop_01559,190,10.807105263157894,190,190,24,5791 Alameda Ave
stop_01560,255,8.739215686274509,253,251,24,5701 Alameda Ave
stop_01561,296,9.099943693693694,293,296,61,5519 Alameda Ave
stop_01562,4567,14.390741551711553,4117,3776,25,5301 Alameda Ave
stop_01563,2405,11.232342342342342,2116,1857,25,5205 Alameda Ave
stop_01564,288,10.091377314814814,287,288,21,4815 Alameda Ave
stop_01565,83,10.50020080321285,83,83,21,4600 Alameda Ave
stop_01566,109,10.784250764525995,109,107,21,4300 Alameda Ave
stop_01567,121,9.326584022038567,121,121,21,4301 Alameda Ave
stop_01568,133,17.312907268170427,131,129,53,East Glen Dr & Robert Wynn St
stop_01569,35,11.393809523809525,34,35,53,East Glen Dr & Anise Dr
stop_01570,62,17.870698924731183,61,60,53,East Glen Dr & Mermaid Dr
stop_01571,152,18.483991228070174,151,150,53,Red Sails Dr & Skipper Dr
stop_01572,1041,8.791594620557156,1034,1035,53,Lee Trevino Dr & Pebble Hills Blvd
stop_01573,111,13.683633633633633,109,108,53,Lee Trevino Dr & Gay Brewer Dr
stop_01574,751,11.38455392809587,744,738,53,Lee Trevino Dr & Sam Snead Dr
stop_01575,608,11.417406798245615,606,601,53,2000 Lee Trevino Dr
stop_01576,58,11.335344827586209,58,58,53,Montwood Dr & Mermaid Dr
stop_01577,57,11.357894736842105,56,57,1,Montwood Dr & Anise Dr
stop_01578,83,12.438152610441765,83,83,1,Montwood Dr & Noviembre Dr
stop_01579,180,12.992037037037036,179,180,1,Montwood Dr & Enero Dr
stop_01580,423,12.961662726556344,418,407,1,Montwood Dr & Jonwood St
stop_01581,314,9.7697983014862,312,313,53,Montwood Dr & Mc Rae Blvd
stop_01582,52,9.549358974358974,52,52,53,Montwood Dr & Catnip St
stop_01583,51,10.923202614379086,51,51,53,Montwood Dr & McFall Dr
stop_01584,309,8.316396979503777,304,305,51,8935 Viscount Blvd
stop_01585,25,8.776,25,25,7,368 Yarbrough Dr
stop_01586,398,7.129857621440536,398,395,7,North Loop Dr & Mauer Rd
stop_01587,478,10.81844490934449,473,469,7,North Loop Dr & East Rd
stop_01588,14,12.973809523809523,14,14,7,North Loop Dr & Center Way
stop_01589,1576,13.42190143824027,1560,1546,7,North Loop Dr & West Dr
stop_01590,343,10.003352769679301,343,335,7,North Loop Dr & Carolina Dr
stop_01591,200,9.14775,199,199,7,North Loop Dr & Hunter Dr
stop_01592,26,10.75,25,25,7,7375 North Loop Dr
stop_01593,50,9.608666666666666,50,49,7,North Loop Dr & La Promesa Ln
stop_01594,29,11.449425287356323,28,27,7,946 Hawkins Blvd
stop_01595,99,11.255218855218855,97,99,7,1054 Hawkins Blvd
stop_01596,180,15.433148148148149,179,177,7,Eastside Terminal Bay 1 &
stop_01597,202,11.691666666666666,200,201,7,Viscount Blvd & Bellrose Dr
stop_01598,120,10.038194444444445,120,119,7,Gateway West Blvd & Robert E Lee Rd
stop_01599,577,10.100028885037549,577,574,7,1100 Geronimo Dr
stop_01600,181,9.968968692449357,181,180,7,Airport Rd & Montana Ave
stop_01601,74,9.779954954954956,73,73,7,Airport Rd & Isha Way
stop_01602,37,11.713513513513513,37,37,7,Diana Dr & Meade Ct
stop_01603,32,9.5984375,32,32,7,Diana Dr & Benning Ave
stop_01604,35,12.874761904761906,35,34,7,Diana Dr & Wilmoth Ct
stop_01605,317,7.812407991587802,315,311,7,Diana Dr & Alps Dr
stop_01606,123,16.35989159891599,121,121,7,Diana Dr & Marie Tobin Dr
stop_01607,423,17.329078014184397,410,397,7,Diana Dr & Joe Herrera Dr
stop_01608,92,12.194021739130434,91,91,22,716 Chelsea St
stop_01609,54,12.273148148148149,54,54,22,5300 Trowbridge Dr
stop_01610,50,13.368333333333332,50,50,22,5133 Trowbridge Dr
stop_01611,201,18.498341625207296,199,189,22,4905 Trowbridge Dr
stop_01612,203,22.158045977011493,202,191,22,1403 Raynolds St
stop_01613,165,23.585151515151516,163,158,22,1100 Raynolds St
stop_01614,690,16.71673913043478,683,677,3,Oregon St & Mills Ave East
stop_01615,582,10.011626575028636,568,562,23,Paisano Dr & Oregon St
stop_01616,705,10.232340425531914,682,678,23,Paisano Dr & Mesa St
stop_01617,32,24.81041666666667,32,32,23,408 Paisano Dr
stop_01618,54,11.112962962962964,53,53,23,702 Paisano Dr
stop_01619,216,11.766358024691359,208,207,23,800 Paisano Dr
stop_01620,155,11.61010752688172,151,151,23,Paisano Dr & Delta Dr
stop_01621,77,9.667748917748916,76,73,23,Paisano Dr & Tays St
stop_01622,155,18.980537634408602,153,146,23,Paisano Dr & Park St
stop_01623,118,8.541525423728814,115,116,23,1400 Paisano Dr
stop_01624,12,8.605555555555556,11,12,23,2000 Paisano Dr
stop_01625,677,9.451723289020187,671,668,23,Paisano Dr & Piedras St
stop_01626,63,6.871164021164021,63,63,23,Paisano Dr & Webber Pl
stop_01627,56,6.892559523809524,56,56,23,4000 Paisano Dr
stop_01628,122,8.445491803278689,121,120,23|24,4300 Paisano Dr
stop_01629,124,8.082123655913978,123,124,23,4400 Paisano Dr
stop_01630,59,12.900847457627119,58,59,23|24,4700 Paisano Dr
stop_01631,122,8.799180327868852,122,121,23,223 Val Verde St
stop_01632,64,12.61015625,64,62,23,4900 Blanco Ave
stop_01633,79,13.731856540084387,78,76,23|24,5300 Blanco Ave
stop_01634,103,10.854368932038835,103,103,23|24,6800 Delta Dr
stop_01635,72,12.177083333333334,72,72,23,6811 Delta Dr
stop_01636,95,16.41140350877193,92,95,23,6355 Delta Dr
stop_01637,239,27.124267782426777,238,226,23,6125 Delta Dr
stop_01638,230,21.739637681159422,228,216,23,6021 Delta Dr
stop_01639,432,24.261458333333334,427,392,23,5841 Delta Dr
stop_01640,110,13.122424242424243,110,109,23,5751 Delta Dr
stop_01641,114,13.550438596491228,114,113,23,5625 Delta Dr
stop_01642,93,10.260931899641577,92,92,23,5600 Delta Dr
stop_01643,69,14.382125603864734,67,69,23|24,509 Huerta St
stop_01644,53,14.987106918238995,52,50,23,Edna Ave & Huerta St
stop_01645,16,9.810416666666667,16,16,23,Edna Ave & Lisbon St
stop_01646,62,26.648387096774194,62,61,23,549 Edna Ave
stop_01647,14,15.80952380952381,14,14,23,629 De Vargas Dr
stop_01648,35,15.941904761904762,35,35,23,679 De Vargas Dr
stop_01649,40,15.922916666666666,40,39,23,5213 Flower Dr
stop_01650,25,9.374666666666666,25,24,23,Flower Dr & Val Verde St
stop_01651,64,16.42890625,64,64,23,606 Val Verde St
stop_01652,119,12.149159663865547,116,115,23,454 Val Verde St
stop_01653,83,13.439759036144578,82,83,23,400 Comanche Ave
stop_01654,42,17.34246031746032,41,40,23|24,Comanche Ave & Francis St
stop_01655,41,23.490650406504066,41,40,23|24,Comanche Ave & French Rd
stop_01656,62,11.418817204301076,62,59,23,4321 Delta Dr
stop_01657,303,10.205720572057206,301,296,23,Delta Dr & Boone St
stop_01658,14,16.916666666666668,14,14,23,Delta Dr & Gateway North Blvd
stop_01659,31,11.373118279569892,31,30,23|24,Delta Dr & San Marcial St
stop_01660,29,8.45632183908046,29,28,23|24,Delta Dr & Cypress Ave
stop_01661,172,11.356298449612403,168,168,23,Delta Dr & Cotton St
stop_01662,51,10.72549019607843,51,50,23,1313 Delta Dr
stop_01663,169,19.075936883629193,165,161,23,321 Park St
stop_01664,77,19.094155844155843,73,75,23,Park St & Father Rahm Ave
stop_01665,9,13.757407407407406,9,9,23,1001 Seventh Ave
stop_01666,176,16.734848484848484,172,173,23,801 Seventh Ave
stop_01667,16,21.246875,16,16,23,311 Seventh Ave
stop_01668,364,8.22948717948718,356,356,23,Santa Fe St & Calleros Ct
stop_01669,144,7.1856481481481485,141,140,3|23,700 Santa Fe St
stop_01670,317,11.76098843322818,312,306,23,414 Santa Fe St
stop_01671,480,8.969583333333333,462,463,3,Santa Fe St & Paisano Dr
stop_01672,220,8.277727272727272,219,212,3,Santa Fe St & Father Rahm Ave
stop_01673,796,20.79214824120603,773,705,24,710 Park St
stop_01674,155,11.82989247311828,151,152,24,1412 Delta Dr
stop_01675,53,9.61320754716981,53,53,24,4100 Delta Dr
stop_01676,53,11.021383647798743,53,51,24,Delta Dr & Tobin Pl
stop_01677,98,21.8952380952381,98,98,24,Val Verde St & Edna Ave
stop_01678,22,10.190151515151515,22,21,24,4910 Flower Dr
stop_01679,34,14.596568627450981,34,33,24,5220 Flower Dr
stop_01680,30,16.390555555555558,30,30,24,676 De Vargas Dr
stop_01681,19,16.675438596491226,19,19,24,632 De Vargas Dr
stop_01682,17,16.848039215686274,17,17,24,Edna Ave & De Vargas Dr
stop_01683,10,6.653333333333333,10,10,24,5522 Edna Ave
stop_01684,86,16.093217054263565,84,86,24,5610 Delta Dr
stop_01685,84,10.707539682539682,84,83,24,5700 Delta Dr
stop_01686,130,26.82179487179487,127,125,24,5800 Delta Dr
stop_01687,430,24.795775193798452,426,392,24,5904 Delta Dr
stop_01688,235,26.43127659574468,235,221,24,6112 Delta Dr
stop_01689,203,9.926272577996716,202,200,24,6208 Delta Dr
stop_01690,211,10.694549763033177,210,208,24,6314 Delta Dr
stop_01691,378,12.337654320987655,373,367,24,6400 Delta Dr
stop_01692,134,16.076119402985075,133,134,24,6700 Delta Dr
stop_01693,181,10.598526703499079,179,179,24,Paisano Access & Lisbon St
stop_01694,53,11.451572327044024,53,51,24,Blanco Ave & Concepcion St
stop_01695,94,15.569326241134751,94,92,24,Paisano Dr & Hernandez St
stop_01696,179,9.234450651769087,177,178,24,Paisano Dr & Boone St
stop_01697,122,13.577322404371586,121,122,24,Paisano Dr & Estrella St
stop_01698,8,8.1125,7,7,24,2121 Paisano Dr
stop_01699,98,11.073469387755102,98,98,24,Paisano Dr & Eucalyptus St
stop_01700,140,18.147619047619045,139,132,24,1315 Paisano Dr
stop_01701,612,8.119662309368191,595,587,24,Paisano Dr & St Vrain St
stop_01702,205,11.510569105691056,195,197,24,Paisano Dr & Ochoa St
stop_01703,51,11.409150326797386,50,50,24,Paisano Dr & Florence St
stop_01704,346,9.41242774566474,341,340,24,Paisano Dr & Stanton St
stop_01705,53,12.25691823899371,52,50,62,5000 Delta Dr
stop_01706,60,15.261944444444445,60,57,62,5200 Delta Dr
stop_01707,47,12.195035460992907,47,46,62,121 George Orr Rd
stop_01708,63,23.88915343915344,63,63,62,147 George Orr Rd
stop_01709,57,14.277777777777779,57,57,62,7104 Granite Rd
stop_01710,49,19.323469387755104,49,49,62,144 Polo Inn Rd
stop_01711,380,5.601842105263158,360,337,25,Paisano Dr & Yandell Dr
stop_01712,47,13.246099290780142,47,47,64,Geronimo Dr & Arapaho Rd
stop_01713,65,17.26948717948718,65,65,64,Geronimo Dr & Taos Dr
stop_01714,117,10.435327635327635,117,117,64,Geronimo Dr & Trowbridge Dr
stop_01715,87,11.059578544061303,87,87,64,805 Clark Dr
stop_01716,20,9.859166666666667,20,19,64,6116 Tampa Ave
stop_01717,47,13.924113475177306,47,44,64,706 Geronimo Dr
stop_01718,48,12.303819444444445,48,46,64,832 Geronimo Dr
stop_01719,104,14.698397435897437,104,104,64,Trowbridge Dr & Marlow Rd
stop_01720,149,13.628635346756152,149,148,66,9021 Betel Dr
stop_01721,293,8.45056882821388,290,292,66,835 Zaragoza Rd
stop_01722,207,11.523752012882447,204,203,66,825 Zaragoza Rd
stop_01723,53,11.288364779874213,53,52,67,424 Yarbrough Dr
stop_01724,338,16.725443786982247,335,332,67,Yarbrough Dr & Stanford Ct
stop_01725,233,8.909227467811158,233,231,67,550 Yarbrough Dr
stop_01726,626,17.244914802981896,621,600,63|67,San Paulo Dr & Yarbrough Dr
stop_01727,404,9.190222772277227,401,400,67,Yarbrough Dr & Rodeo Dr
stop_01728,847,11.251672569854387,844,843,67,1176 Yarbrough Dr
stop_01729,111,12.627477477477479,109,109,67,Yarbrough Dr & Vista Alegre Dr
stop_01730,1218,9.35254515599343,1205,1198,67,Yarbrough Dr & Trawood Dr
stop_01731,84,10.421626984126984,83,83,67,Yarbrough Dr & Causeway Dr
stop_01732,124,12.545833333333334,123,124,67,Yarbrough Dr & Ashwood Dr
stop_01733,374,10.012923351158646,371,370,67,Yarbrough Dr & Album Ave
stop_01734,402,19.177653399668326,398,390,67|68,Yarbrough Dr & Coralstone Dr
stop_01735,74,14.25945945945946,73,70,67,Lee Trevino Dr & Sagebrush Way
stop_01736,35,11.096666666666666,35,35,67,Lee Trevino Dr & Elkhart Dr
stop_01737,103,15.981553398058251,103,103,67,Lee Trevino Dr & Hector Dr
stop_01738,594,9.591975308641976,593,592,67,1777 Lee Trevino Dr
stop_01739,175,12.502952380952383,173,174,67,1601 Lee Trevino Dr
stop_01740,99,11.679629629629629,99,99,67,1491 Lee Trevino Dr
stop_01741,371,11.002156334231806,368,368,67,1421 Lee Trevino Dr
stop_01742,94,15.356737588652482,94,94,67,1351 Lee Trevino Dr
stop_01743,50,16.599666666666668,50,50,68,Castner Dr & Destello Rd
stop_01744,28,17.39702380952381,27,28,68,8461 Castner Dr
stop_01745,35,11.76047619047619,35,35,68,Lee Trevino Dr & Highland Ave
stop_01746,93,10.090860215053764,92,93,68,Lee Trevino Dr & Yermoland Dr
stop_01747,44,15.44848484848485,43,44,67,8375 Burnham Dr
stop_01748,286,14.49493006993007,286,285,68,1360 Lee Trevino Dr
stop_01749,91,15.257692307692308,91,91,68,Lee Trevino Dr & Hitchcock Ave
stop_01750,28,12.364880952380954,28,28,68,Lee Trevino Dr & Highwood Way
stop_01751,33,16.41010101010101,33,32,68,820 Kastrin St
stop_01752,427,8.130679156908666,424,422,68,Yarbrough Dr & Karen St
stop_01753,101,11.044884488448844,100,99,68,2809 Yarbrough Dr
stop_01754,158,10.921835443037976,158,158,1,Yarbrough Dr & Camwood Dr
stop_01755,115,9.98913043478261,114,114,68,Yarbrough Dr & Janway Dr
stop_01756,369,11.177868112014453,368,364,68,Yarbrough Dr & Texwood Ave
stop_01757,484,16.588223140495867,479,472,68,Yarbrough Dr & Candlewood Ave
stop_01758,78,10.281623931623932,78,77,68,611 Yarbrough Dr
stop_01759,243,9.905692729766804,243,239,68,599 Yarbrough Dr
stop_01760,477,9.955939902166318,473,469,68,Yarbrough Dr & Lafayette Dr
stop_01761,38,24.19473684210526,38,37,62,7900 Valley View Dr
stop_01762,12,13.284722222222221,11,12,68,595 Schwabe St
stop_01763,2127,10.640667606958157,1760,1740,68,3559 Yarbrough Dr
stop_01764,546,8.591239316239315,544,544,68,1135 Yarbrough Dr
stop_01765,181,11.933793738489872,181,178,67,3512 Yarbrough Dr
stop_01766,1511,11.73456871828811,1494,1488,67,1461 Lee Trevino Dr
stop_01767,217,8.95852534562212,215,212,25,5595 Paisano Dr
stop_01768,118,11.18686440677966,118,118,25,6248 Edgemere Blvd
stop_01769,62,12.762365591397849,62,62,25,6354 Edgemere Blvd
stop_01770,65,13.142307692307693,64,63,25,6412 Edgemere Blvd
stop_01771,766,8.500217580504787,766,760,25|55,Airway Blvd & Edgemere Blvd
stop_01772,546,11.08519536019536,545,542,25,1160 Airway Blvd
stop_01773,487,10.670465434633812,487,486,25,6211 Edgemere Blvd
stop_01774,68,22.534068627450978,67,66,25,Raynor St & Missouri Ave
stop_01775,1536,11.721950954861112,1521,1494,55,Piedras St & Alameda Ave
stop_01776,78,10.893376068376067,77,77,55,Edgemere Blvd & Bellrose Dr
stop_01777,109,11.427064220183485,109,109,55,Edgemere Blvd & Juniper St
stop_01778,99,15.473569023569025,96,98,55,Edgemere Blvd & Oakdale Dr
stop_01779,82,14.972967479674796,81,81,55,Edgemere Blvd & Cessna Dr
stop_01780,61,10.43825136612022,61,61,55,Edgemere Blvd & Sunburst Dr
stop_01781,755,13.537461368653421,743,724,55,Edgemere Blvd & Hawkins Blvd
stop_01782,820,7.023638211382114,814,814,55,Edgemere Blvd & Catalina Way
stop_01783,68,16.55563725490196,68,66,25,6400 Edgemere Blvd
stop_01784,778,8.905805484147386,774,770,25,Piedras St & Gateway West Blvd
stop_01785,166,14.891465863453814,158,149,55,San Antonio Ave & St Vrain St
stop_01786,129,17.077131782945735,123,116,55,San Antonio Ave & Hills St
stop_01787,487,12.63104038329911,475,461,55,Cotton St & Bassett Ave
stop_01788,119,11.860364145658265,119,114,4,Cotton St & Olive Ave
stop_01789,175,14.063809523809523,169,162,55,San Antonio Ave & Olive Ave
stop_01790,274,14.850486618004867,274,272,63,712 Yarbrough Dr
stop_01791,154,11.782792207792207,153,154,63,7945 Parral Dr
stop_01792,268,14.274937810945273,264,258,63,7921 Parral Dr
stop_01793,109,11.028899082568808,109,109,63,Giles Rd & Parral Dr
stop_01794,95,18.528947368421054,95,93,63,7751 Phoenix Dr
stop_01795,37,10.681981981981982,36,34,63,Phoenix Dr & Cuba Dr
stop_01796,47,10.382624113475178,47,46,63,Phoenix Dr & Puerto Rico St
stop_01797,51,12.609803921568627,51,50,63,1500 Hunter Dr
stop_01798,545,8.592140672782874,539,540,63,1808 Hunter Dr
stop_01799,115,14.127536231884058,114,115,3,Yarbrough Dr & Arvin Cir
